num compteur;date;nombre velos;probabilite_presence_anomalie;jour_de_la_semaine;vacances
944;25/11/2021;286;;4;Hors Vacances
948;25/11/2021;308;;4;Hors Vacances
960;25/11/2021;53;;4;Hors Vacances
981;25/11/2021;75;;4;Hors Vacances
1042;25/11/2021;258;;4;Hors Vacances
668;25/11/2021;847;;4;Hors Vacances
727;25/11/2021;448;;4;Hors Vacances
743;25/11/2021;1393;;4;Hors Vacances
744;25/11/2021;797;;4;Hors Vacances
745;25/11/2021;123;;4;Hors Vacances
988;25/11/2021;686;;4;Hors Vacances
680;25/11/2021;567;;4;Hors Vacances
682;25/11/2021;1407;;4;Hors Vacances
786;25/11/2021;3251;;4;Hors Vacances
880;25/11/2021;2139;;4;Hors Vacances
881;25/11/2021;2235;;4;Hors Vacances
9999;25/11/2021;335;;4;Hors Vacances
959;25/11/2021;77;;4;Hors Vacances
980;25/11/2021;45;;4;Hors Vacances
994;25/11/2021;664;;4;Hors Vacances
673;25/11/2021;231;;4;Hors Vacances
677;25/11/2021;582;;4;Hors Vacances
679;25/11/2021;100;;4;Hors Vacances
747;25/11/2021;722;Faible;4;Hors Vacances
675;25/11/2021;931;;4;Hors Vacances
943;25/11/2021;212;;4;Hors Vacances
945;25/11/2021;896;;4;Hors Vacances
666;25/11/2021;231;;4;Hors Vacances
669;25/11/2021;860;;4;Hors Vacances
670;25/11/2021;333;;4;Hors Vacances
847;25/11/2021;2738;;4;Hors Vacances
979;25/11/2021;443;;4;Hors Vacances
986;25/11/2021;295;;4;Hors Vacances
989;25/11/2021;1166;;4;Hors Vacances
997;25/11/2021;164;Forte;4;Hors Vacances
9998;25/11/2021;506;;4;Hors Vacances
673;24/11/2021;200;;3;Hors Vacances
747;24/11/2021;745;;3;Hors Vacances
950;24/11/2021;473;;3;Hors Vacances
988;24/11/2021;717;;3;Hors Vacances
980;24/11/2021;50;;3;Hors Vacances
675;24/11/2021;776;;3;Hors Vacances
665;24/11/2021;908;;3;Hors Vacances
674;24/11/2021;306;;3;Hors Vacances
679;24/11/2021;103;;3;Hors Vacances
682;24/11/2021;1315;;3;Hors Vacances
787;24/11/2021;1996;;3;Hors Vacances
947;24/11/2021;246;;3;Hors Vacances
997;24/11/2021;512;;3;Hors Vacances
667;24/11/2021;2783;;3;Hors Vacances
668;24/11/2021;789;;3;Hors Vacances
672;24/11/2021;1176;;3;Hors Vacances
681;24/11/2021;546;;3;Hors Vacances
785;24/11/2021;2996;;3;Hors Vacances
881;24/11/2021;2126;;3;Hors Vacances
981;24/11/2021;87;;3;Hors Vacances
666;24/11/2021;250;;3;Hors Vacances
669;24/11/2021;823;;3;Hors Vacances
676;24/11/2021;48;;3;Hors Vacances
677;24/11/2021;521;;3;Hors Vacances
725;24/11/2021;486;;3;Hors Vacances
727;24/11/2021;440;;3;Hors Vacances
742;24/11/2021;1500;;3;Hors Vacances
745;24/11/2021;119;;3;Hors Vacances
880;24/11/2021;1962;;3;Hors Vacances
960;24/11/2021;45;;3;Hors Vacances
994;24/11/2021;703;;3;Hors Vacances
788;24/11/2021;1925;;3;Hors Vacances
890;24/11/2021;2783;;3;Hors Vacances
943;24/11/2021;223;;3;Hors Vacances
944;24/11/2021;286;;3;Hors Vacances
945;24/11/2021;783;;3;Hors Vacances
977;24/11/2021;525;;3;Hors Vacances
987;24/11/2021;194;;3;Hors Vacances
989;24/11/2021;1058;;3;Hors Vacances
996;24/11/2021;536;;3;Hors Vacances
1042;24/11/2021;264;;3;Hors Vacances
664;24/11/2021;1036;;3;Hors Vacances
670;24/11/2021;341;;3;Hors Vacances
683;24/11/2021;679;;3;Hors Vacances
744;24/11/2021;759;;3;Hors Vacances
746;24/11/2021;726;;3;Hors Vacances
948;24/11/2021;305;;3;Hors Vacances
986;24/11/2021;289;;3;Hors Vacances
995;24/11/2021;1050;;3;Hors Vacances
1041;24/11/2021;175;;3;Hors Vacances
680;24/11/2021;532;;3;Hors Vacances
743;24/11/2021;1285;;3;Hors Vacances
786;24/11/2021;2993;;3;Hors Vacances
847;24/11/2021;2573;;3;Hors Vacances
946;24/11/2021;870;;3;Hors Vacances
949;24/11/2021;196;;3;Hors Vacances
959;24/11/2021;79;;3;Hors Vacances
979;24/11/2021;460;;3;Hors Vacances
9998;24/11/2021;421;;3;Hors Vacances
9999;24/11/2021;317;;3;Hors Vacances
665;23/11/2021;1016;;2;Hors Vacances
675;23/11/2021;815;;2;Hors Vacances
676;23/11/2021;80;;2;Hors Vacances
677;23/11/2021;586;;2;Hors Vacances
743;23/11/2021;1391;;2;Hors Vacances
747;23/11/2021;832;;2;Hors Vacances
727;23/11/2021;481;;2;Hors Vacances
746;23/11/2021;820;;2;Hors Vacances
788;23/11/2021;1902;;2;Hors Vacances
949;23/11/2021;210;;2;Hors Vacances
670;23/11/2021;352;;2;Hors Vacances
679;23/11/2021;128;;2;Hors Vacances
880;23/11/2021;2104;;2;Hors Vacances
943;23/11/2021;213;;2;Hors Vacances
945;23/11/2021;796;;2;Hors Vacances
977;23/11/2021;566;;2;Hors Vacances
980;23/11/2021;54;;2;Hors Vacances
9998;23/11/2021;531;;2;Hors Vacances
667;23/11/2021;2907;;2;Hors Vacances
668;23/11/2021;900;;2;Hors Vacances
669;23/11/2021;872;;2;Hors Vacances
673;23/11/2021;170;;2;Hors Vacances
787;23/11/2021;1971;;2;Hors Vacances
986;23/11/2021;327;;2;Hors Vacances
9999;23/11/2021;323;;2;Hors Vacances
672;23/11/2021;1358;;2;Hors Vacances
674;23/11/2021;388;;2;Hors Vacances
680;23/11/2021;560;;2;Hors Vacances
881;23/11/2021;2145;;2;Hors Vacances
946;23/11/2021;893;;2;Hors Vacances
948;23/11/2021;370;;2;Hors Vacances
979;23/11/2021;479;;2;Hors Vacances
996;23/11/2021;535;;2;Hors Vacances
1041;23/11/2021;204;;2;Hors Vacances
786;23/11/2021;3029;;2;Hors Vacances
890;23/11/2021;3102;;2;Hors Vacances
950;23/11/2021;538;;2;Hors Vacances
959;23/11/2021;86;;2;Hors Vacances
988;23/11/2021;799;;2;Hors Vacances
989;23/11/2021;1130;;2;Hors Vacances
994;23/11/2021;567;;2;Hors Vacances
664;23/11/2021;1160;;2;Hors Vacances
742;23/11/2021;1551;;2;Hors Vacances
666;23/11/2021;252;;2;Hors Vacances
681;23/11/2021;547;;2;Hors Vacances
682;23/11/2021;1346;;2;Hors Vacances
725;23/11/2021;521;;2;Hors Vacances
744;23/11/2021;734;;2;Hors Vacances
745;23/11/2021;117;;2;Hors Vacances
944;23/11/2021;303;;2;Hors Vacances
997;23/11/2021;472;;2;Hors Vacances
1042;23/11/2021;287;;2;Hors Vacances
683;23/11/2021;719;;2;Hors Vacances
785;23/11/2021;3085;;2;Hors Vacances
847;23/11/2021;2604;;2;Hors Vacances
947;23/11/2021;247;;2;Hors Vacances
960;23/11/2021;49;;2;Hors Vacances
981;23/11/2021;102;;2;Hors Vacances
987;23/11/2021;225;;2;Hors Vacances
995;23/11/2021;1084;;2;Hors Vacances
670;22/11/2021;354;;1;Hors Vacances
747;22/11/2021;816;;1;Hors Vacances
947;22/11/2021;302;;1;Hors Vacances
997;22/11/2021;494;;1;Hors Vacances
981;22/11/2021;94;;1;Hors Vacances
675;22/11/2021;737;;1;Hors Vacances
744;22/11/2021;699;;1;Hors Vacances
745;22/11/2021;106;;1;Hors Vacances
786;22/11/2021;2736;;1;Hors Vacances
668;22/11/2021;783;;1;Hors Vacances
672;22/11/2021;1334;;1;Hors Vacances
682;22/11/2021;1483;;1;Hors Vacances
683;22/11/2021;951;;1;Hors Vacances
746;22/11/2021;780;;1;Hors Vacances
880;22/11/2021;1893;;1;Hors Vacances
945;22/11/2021;688;;1;Hors Vacances
959;22/11/2021;85;;1;Hors Vacances
996;22/11/2021;508;;1;Hors Vacances
664;22/11/2021;1072;;1;Hors Vacances
674;22/11/2021;450;;1;Hors Vacances
787;22/11/2021;1805;;1;Hors Vacances
788;22/11/2021;1803;;1;Hors Vacances
943;22/11/2021;211;;1;Hors Vacances
989;22/11/2021;1072;;1;Hors Vacances
994;22/11/2021;354;;1;Hors Vacances
1041;22/11/2021;218;;1;Hors Vacances
1042;22/11/2021;287;;1;Hors Vacances
665;22/11/2021;911;;1;Hors Vacances
667;22/11/2021;2704;;1;Hors Vacances
980;22/11/2021;42;;1;Hors Vacances
995;22/11/2021;1009;;1;Hors Vacances
9999;22/11/2021;304;;1;Hors Vacances
948;22/11/2021;289;;1;Hors Vacances
960;22/11/2021;53;;1;Hors Vacances
977;22/11/2021;480;;1;Hors Vacances
673;22/11/2021;192;;1;Hors Vacances
679;22/11/2021;74;;1;Hors Vacances
727;22/11/2021;471;;1;Hors Vacances
669;22/11/2021;792;;1;Hors Vacances
677;22/11/2021;556;;1;Hors Vacances
681;22/11/2021;515;;1;Hors Vacances
725;22/11/2021;496;;1;Hors Vacances
742;22/11/2021;1404;;1;Hors Vacances
785;22/11/2021;2758;;1;Hors Vacances
944;22/11/2021;304;;1;Hors Vacances
946;22/11/2021;910;;1;Hors Vacances
949;22/11/2021;203;;1;Hors Vacances
986;22/11/2021;285;;1;Hors Vacances
666;22/11/2021;236;;1;Hors Vacances
676;22/11/2021;37;;1;Hors Vacances
680;22/11/2021;525;;1;Hors Vacances
743;22/11/2021;1196;;1;Hors Vacances
847;22/11/2021;2406;;1;Hors Vacances
881;22/11/2021;2032;;1;Hors Vacances
890;22/11/2021;2672;;1;Hors Vacances
950;22/11/2021;500;;1;Hors Vacances
979;22/11/2021;425;;1;Hors Vacances
987;22/11/2021;187;;1;Hors Vacances
988;22/11/2021;670;;1;Hors Vacances
9998;22/11/2021;427;;1;Hors Vacances
681;21/11/2021;177;;7;Hors Vacances
682;21/11/2021;330;;7;Hors Vacances
683;21/11/2021;208;;7;Hors Vacances
948;21/11/2021;84;;7;Hors Vacances
960;21/11/2021;14;;7;Hors Vacances
980;21/11/2021;16;;7;Hors Vacances
959;21/11/2021;21;;7;Hors Vacances
986;21/11/2021;44;;7;Hors Vacances
994;21/11/2021;123;;7;Hors Vacances
997;21/11/2021;141;;7;Hors Vacances
676;21/11/2021;34;;7;Hors Vacances
744;21/11/2021;212;;7;Hors Vacances
745;21/11/2021;24;;7;Hors Vacances
881;21/11/2021;562;;7;Hors Vacances
945;21/11/2021;170;;7;Hors Vacances
666;21/11/2021;77;;7;Hors Vacances
668;21/11/2021;196;;7;Hors Vacances
674;21/11/2021;88;;7;Hors Vacances
727;21/11/2021;135;;7;Hors Vacances
786;21/11/2021;819;;7;Hors Vacances
979;21/11/2021;108;;7;Hors Vacances
679;21/11/2021;22;;7;Hors Vacances
742;21/11/2021;606;;7;Hors Vacances
747;21/11/2021;177;;7;Hors Vacances
787;21/11/2021;567;;7;Hors Vacances
943;21/11/2021;37;;7;Hors Vacances
947;21/11/2021;69;;7;Hors Vacances
989;21/11/2021;234;;7;Hors Vacances
996;21/11/2021;166;;7;Hors Vacances
1042;21/11/2021;54;;7;Hors Vacances
665;21/11/2021;205;;7;Hors Vacances
670;21/11/2021;127;;7;Hors Vacances
675;21/11/2021;199;;7;Hors Vacances
785;21/11/2021;793;;7;Hors Vacances
946;21/11/2021;191;;7;Hors Vacances
988;21/11/2021;135;;7;Hors Vacances
847;21/11/2021;726;;7;Hors Vacances
944;21/11/2021;47;;7;Hors Vacances
949;21/11/2021;54;;7;Hors Vacances
995;21/11/2021;214;;7;Hors Vacances
9999;21/11/2021;266;;7;Hors Vacances
672;21/11/2021;225;;7;Hors Vacances
673;21/11/2021;88;;7;Hors Vacances
725;21/11/2021;112;;7;Hors Vacances
664;21/11/2021;239;;7;Hors Vacances
680;21/11/2021;190;;7;Hors Vacances
746;21/11/2021;177;;7;Hors Vacances
890;21/11/2021;779;;7;Hors Vacances
987;21/11/2021;36;;7;Hors Vacances
1041;21/11/2021;49;;7;Hors Vacances
667;21/11/2021;695;;7;Hors Vacances
669;21/11/2021;176;;7;Hors Vacances
677;21/11/2021;94;;7;Hors Vacances
743;21/11/2021;344;;7;Hors Vacances
788;21/11/2021;640;;7;Hors Vacances
880;21/11/2021;561;;7;Hors Vacances
950;21/11/2021;106;;7;Hors Vacances
977;21/11/2021;163;;7;Hors Vacances
981;21/11/2021;56;;7;Hors Vacances
9998;21/11/2021;227;;7;Hors Vacances
669;20/11/2021;307;;6;Hors Vacances
742;20/11/2021;815;;6;Hors Vacances
746;20/11/2021;300;;6;Hors Vacances
788;20/11/2021;1199;;6;Hors Vacances
944;20/11/2021;115;;6;Hors Vacances
949;20/11/2021;109;;6;Hors Vacances
977;20/11/2021;345;;6;Hors Vacances
988;20/11/2021;267;;6;Hors Vacances
989;20/11/2021;542;;6;Hors Vacances
9998;20/11/2021;308;;6;Hors Vacances
9999;20/11/2021;291;;6;Hors Vacances
675;20/11/2021;481;;6;Hors Vacances
947;20/11/2021;104;;6;Hors Vacances
670;20/11/2021;216;;6;Hors Vacances
673;20/11/2021;150;;6;Hors Vacances
681;20/11/2021;306;;6;Hors Vacances
881;20/11/2021;1281;;6;Hors Vacances
946;20/11/2021;396;;6;Hors Vacances
959;20/11/2021;28;;6;Hors Vacances
1041;20/11/2021;67;;6;Hors Vacances
664;20/11/2021;450;;6;Hors Vacances
665;20/11/2021;428;;6;Hors Vacances
674;20/11/2021;224;;6;Hors Vacances
785;20/11/2021;1766;;6;Hors Vacances
787;20/11/2021;1186;;6;Hors Vacances
943;20/11/2021;91;;6;Hors Vacances
948;20/11/2021;137;;6;Hors Vacances
986;20/11/2021;132;;6;Hors Vacances
1042;20/11/2021;85;;6;Hors Vacances
667;20/11/2021;1545;;6;Hors Vacances
668;20/11/2021;311;;6;Hors Vacances
672;20/11/2021;423;;6;Hors Vacances
676;20/11/2021;17;;6;Hors Vacances
679;20/11/2021;28;;6;Hors Vacances
682;20/11/2021;615;;6;Hors Vacances
683;20/11/2021;393;;6;Hors Vacances
747;20/11/2021;305;;6;Hors Vacances
890;20/11/2021;1399;;6;Hors Vacances
945;20/11/2021;314;;6;Hors Vacances
979;20/11/2021;247;;6;Hors Vacances
981;20/11/2021;46;;6;Hors Vacances
994;20/11/2021;371;;6;Hors Vacances
997;20/11/2021;247;;6;Hors Vacances
987;20/11/2021;88;;6;Hors Vacances
666;20/11/2021;130;;6;Hors Vacances
727;20/11/2021;138;;6;Hors Vacances
744;20/11/2021;521;;6;Hors Vacances
745;20/11/2021;95;;6;Hors Vacances
725;20/11/2021;154;;6;Hors Vacances
743;20/11/2021;750;;6;Hors Vacances
786;20/11/2021;1735;;6;Hors Vacances
880;20/11/2021;1192;;6;Hors Vacances
950;20/11/2021;237;;6;Hors Vacances
960;20/11/2021;20;;6;Hors Vacances
677;20/11/2021;160;;6;Hors Vacances
680;20/11/2021;302;;6;Hors Vacances
847;20/11/2021;1476;;6;Hors Vacances
980;20/11/2021;16;;6;Hors Vacances
995;20/11/2021;515;;6;Hors Vacances
996;20/11/2021;271;;6;Hors Vacances
670;19/11/2021;338;;5;Hors Vacances
742;19/11/2021;1528;;5;Hors Vacances
743;19/11/2021;1328;;5;Hors Vacances
945;19/11/2021;703;;5;Hors Vacances
980;19/11/2021;40;;5;Hors Vacances
986;19/11/2021;306;;5;Hors Vacances
994;19/11/2021;701;;5;Hors Vacances
996;19/11/2021;510;;5;Hors Vacances
9998;19/11/2021;451;;5;Hors Vacances
977;19/11/2021;549;;5;Hors Vacances
989;19/11/2021;1085;;5;Hors Vacances
669;19/11/2021;809;;5;Hors Vacances
677;19/11/2021;497;;5;Hors Vacances
682;19/11/2021;1382;;5;Hors Vacances
747;19/11/2021;728;;5;Hors Vacances
786;19/11/2021;3117;;5;Hors Vacances
946;19/11/2021;883;;5;Hors Vacances
666;19/11/2021;256;;5;Hors Vacances
668;19/11/2021;796;;5;Hors Vacances
672;19/11/2021;1291;;5;Hors Vacances
673;19/11/2021;229;;5;Hors Vacances
675;19/11/2021;827;;5;Hors Vacances
680;19/11/2021;599;;5;Hors Vacances
683;19/11/2021;818;;5;Hors Vacances
746;19/11/2021;729;;5;Hors Vacances
944;19/11/2021;268;;5;Hors Vacances
949;19/11/2021;214;;5;Hors Vacances
960;19/11/2021;60;;5;Hors Vacances
979;19/11/2021;456;;5;Hors Vacances
1041;19/11/2021;208;;5;Hors Vacances
664;19/11/2021;1045;;5;Hors Vacances
667;19/11/2021;2850;;5;Hors Vacances
674;19/11/2021;383;;5;Hors Vacances
676;19/11/2021;53;;5;Hors Vacances
744;19/11/2021;785;;5;Hors Vacances
788;19/11/2021;2011;;5;Hors Vacances
679;19/11/2021;70;;5;Hors Vacances
681;19/11/2021;590;;5;Hors Vacances
950;19/11/2021;572;;5;Hors Vacances
787;19/11/2021;2063;;5;Hors Vacances
847;19/11/2021;2610;;5;Hors Vacances
943;19/11/2021;216;;5;Hors Vacances
947;19/11/2021;277;;5;Hors Vacances
745;19/11/2021;133;;5;Hors Vacances
785;19/11/2021;3127;;5;Hors Vacances
665;19/11/2021;957;;5;Hors Vacances
727;19/11/2021;402;;5;Hors Vacances
881;19/11/2021;2182;;5;Hors Vacances
948;19/11/2021;305;;5;Hors Vacances
987;19/11/2021;211;;5;Hors Vacances
988;19/11/2021;717;;5;Hors Vacances
995;19/11/2021;1021;;5;Hors Vacances
997;19/11/2021;503;;5;Hors Vacances
9999;19/11/2021;374;;5;Hors Vacances
725;19/11/2021;452;;5;Hors Vacances
880;19/11/2021;2108;;5;Hors Vacances
890;19/11/2021;2797;;5;Hors Vacances
959;19/11/2021;83;;5;Hors Vacances
981;19/11/2021;95;;5;Hors Vacances
1042;19/11/2021;202;;5;Hors Vacances
664;18/11/2021;1259;;4;Hors Vacances
667;18/11/2021;3291;;4;Hors Vacances
668;18/11/2021;950;;4;Hors Vacances
674;18/11/2021;453;;4;Hors Vacances
675;18/11/2021;897;;4;Hors Vacances
676;18/11/2021;60;;4;Hors Vacances
744;18/11/2021;858;;4;Hors Vacances
745;18/11/2021;131;;4;Hors Vacances
746;18/11/2021;893;;4;Hors Vacances
788;18/11/2021;2256;;4;Hors Vacances
948;18/11/2021;367;;4;Hors Vacances
960;18/11/2021;51;;4;Hors Vacances
1042;18/11/2021;275;;4;Hors Vacances
683;18/11/2021;888;;4;Hors Vacances
880;18/11/2021;2298;;4;Hors Vacances
673;18/11/2021;262;;4;Hors Vacances
743;18/11/2021;1542;;4;Hors Vacances
881;18/11/2021;2436;;4;Hors Vacances
944;18/11/2021;327;;4;Hors Vacances
945;18/11/2021;862;;4;Hors Vacances
946;18/11/2021;1111;;4;Hors Vacances
947;18/11/2021;377;;4;Hors Vacances
987;18/11/2021;201;;4;Hors Vacances
1041;18/11/2021;282;;4;Hors Vacances
786;18/11/2021;3593;;4;Hors Vacances
980;18/11/2021;46;;4;Hors Vacances
9998;18/11/2021;432;;4;Hors Vacances
665;18/11/2021;1149;;4;Hors Vacances
669;18/11/2021;973;;4;Hors Vacances
672;18/11/2021;1474;;4;Hors Vacances
727;18/11/2021;509;;4;Hors Vacances
787;18/11/2021;2239;;4;Hors Vacances
890;18/11/2021;3400;;4;Hors Vacances
959;18/11/2021;88;;4;Hors Vacances
847;18/11/2021;2988;;4;Hors Vacances
950;18/11/2021;594;;4;Hors Vacances
977;18/11/2021;675;;4;Hors Vacances
666;18/11/2021;288;;4;Hors Vacances
670;18/11/2021;405;;4;Hors Vacances
677;18/11/2021;633;;4;Hors Vacances
679;18/11/2021;86;;4;Hors Vacances
681;18/11/2021;603;;4;Hors Vacances
785;18/11/2021;3530;;4;Hors Vacances
943;18/11/2021;233;;4;Hors Vacances
997;18/11/2021;626;;4;Hors Vacances
9999;18/11/2021;358;;4;Hors Vacances
680;18/11/2021;633;;4;Hors Vacances
682;18/11/2021;1625;;4;Hors Vacances
725;18/11/2021;524;;4;Hors Vacances
742;18/11/2021;1867;;4;Hors Vacances
747;18/11/2021;896;;4;Hors Vacances
949;18/11/2021;228;;4;Hors Vacances
979;18/11/2021;539;;4;Hors Vacances
981;18/11/2021;111;;4;Hors Vacances
986;18/11/2021;331;;4;Hors Vacances
988;18/11/2021;787;;4;Hors Vacances
989;18/11/2021;1171;;4;Hors Vacances
994;18/11/2021;778;;4;Hors Vacances
995;18/11/2021;1191;;4;Hors Vacances
996;18/11/2021;525;;4;Hors Vacances
675;17/11/2021;886;;3;Hors Vacances
677;17/11/2021;572;;3;Hors Vacances
743;17/11/2021;1505;;3;Hors Vacances
880;17/11/2021;2173;;3;Hors Vacances
948;17/11/2021;354;;3;Hors Vacances
994;17/11/2021;735;;3;Hors Vacances
960;17/11/2021;60;;3;Hors Vacances
980;17/11/2021;49;;3;Hors Vacances
986;17/11/2021;281;;3;Hors Vacances
727;17/11/2021;461;;3;Hors Vacances
787;17/11/2021;2048;;3;Hors Vacances
890;17/11/2021;3002;;3;Hors Vacances
666;17/11/2021;316;;3;Hors Vacances
669;17/11/2021;901;;3;Hors Vacances
747;17/11/2021;833;;3;Hors Vacances
977;17/11/2021;1124;;3;Hors Vacances
987;17/11/2021;225;;3;Hors Vacances
995;17/11/2021;1134;;3;Hors Vacances
1041;17/11/2021;264;;3;Hors Vacances
665;17/11/2021;1000;;3;Hors Vacances
668;17/11/2021;808;;3;Hors Vacances
670;17/11/2021;375;;3;Hors Vacances
680;17/11/2021;540;;3;Hors Vacances
682;17/11/2021;1521;;3;Hors Vacances
725;17/11/2021;511;;3;Hors Vacances
744;17/11/2021;764;;3;Hors Vacances
949;17/11/2021;242;;3;Hors Vacances
959;17/11/2021;81;;3;Hors Vacances
9999;17/11/2021;339;;3;Hors Vacances
664;17/11/2021;1112;;3;Hors Vacances
681;17/11/2021;588;;3;Hors Vacances
742;17/11/2021;1782;;3;Hors Vacances
745;17/11/2021;135;;3;Hors Vacances
746;17/11/2021;810;;3;Hors Vacances
946;17/11/2021;978;;3;Hors Vacances
950;17/11/2021;539;;3;Hors Vacances
981;17/11/2021;123;;3;Hors Vacances
9998;17/11/2021;553;;3;Hors Vacances
788;17/11/2021;2007;;3;Hors Vacances
847;17/11/2021;2741;;3;Hors Vacances
944;17/11/2021;286;;3;Hors Vacances
945;17/11/2021;742;;3;Hors Vacances
947;17/11/2021;315;;3;Hors Vacances
989;17/11/2021;1082;;3;Hors Vacances
679;17/11/2021;59;;3;Hors Vacances
672;17/11/2021;1207;;3;Hors Vacances
673;17/11/2021;246;;3;Hors Vacances
674;17/11/2021;447;;3;Hors Vacances
683;17/11/2021;819;;3;Hors Vacances
785;17/11/2021;3158;;3;Hors Vacances
786;17/11/2021;3245;;3;Hors Vacances
943;17/11/2021;219;;3;Hors Vacances
996;17/11/2021;516;;3;Hors Vacances
997;17/11/2021;610;;3;Hors Vacances
1042;17/11/2021;227;;3;Hors Vacances
667;17/11/2021;3010;;3;Hors Vacances
676;17/11/2021;46;;3;Hors Vacances
881;17/11/2021;2326;;3;Hors Vacances
979;17/11/2021;825;;3;Hors Vacances
988;17/11/2021;819;;3;Hors Vacances
676;16/11/2021;78;;2;Hors Vacances
742;16/11/2021;1576;;2;Hors Vacances
743;16/11/2021;1467;;2;Hors Vacances
788;16/11/2021;2208;;2;Hors Vacances
847;16/11/2021;2836;;2;Hors Vacances
960;16/11/2021;56;;2;Hors Vacances
996;16/11/2021;547;;2;Hors Vacances
997;16/11/2021;603;;2;Hors Vacances
9998;16/11/2021;573;;2;Hors Vacances
959;16/11/2021;92;;2;Hors Vacances
995;16/11/2021;1195;;2;Hors Vacances
666;16/11/2021;306;;2;Hors Vacances
672;16/11/2021;1465;;2;Hors Vacances
673;16/11/2021;259;;2;Hors Vacances
682;16/11/2021;1492;;2;Hors Vacances
745;16/11/2021;144;;2;Hors Vacances
945;16/11/2021;760;;2;Hors Vacances
665;16/11/2021;1140;;2;Hors Vacances
667;16/11/2021;3114;;2;Hors Vacances
669;16/11/2021;1018;;2;Hors Vacances
681;16/11/2021;635;;2;Hors Vacances
725;16/11/2021;548;;2;Hors Vacances
744;16/11/2021;785;;2;Hors Vacances
747;16/11/2021;924;;2;Hors Vacances
786;16/11/2021;3391;;2;Hors Vacances
980;16/11/2021;42;;2;Hors Vacances
670;16/11/2021;393;;2;Hors Vacances
677;16/11/2021;317;;2;Hors Vacances
683;16/11/2021;817;;2;Hors Vacances
787;16/11/2021;2172;;2;Hors Vacances
947;16/11/2021;358;;2;Hors Vacances
948;16/11/2021;392;;2;Hors Vacances
989;16/11/2021;1214;;2;Hors Vacances
668;16/11/2021;1030;;2;Hors Vacances
679;16/11/2021;87;;2;Hors Vacances
680;16/11/2021;637;;2;Hors Vacances
746;16/11/2021;949;;2;Hors Vacances
944;16/11/2021;316;;2;Hors Vacances
979;16/11/2021;1758;;2;Hors Vacances
9999;16/11/2021;396;;2;Hors Vacances
880;16/11/2021;2252;;2;Hors Vacances
943;16/11/2021;255;;2;Hors Vacances
977;16/11/2021;477;;2;Hors Vacances
981;16/11/2021;128;;2;Hors Vacances
1042;16/11/2021;260;;2;Hors Vacances
727;16/11/2021;506;;2;Hors Vacances
664;16/11/2021;1314;;2;Hors Vacances
785;16/11/2021;3436;;2;Hors Vacances
949;16/11/2021;230;;2;Hors Vacances
986;16/11/2021;317;;2;Hors Vacances
987;16/11/2021;227;;2;Hors Vacances
988;16/11/2021;823;;2;Hors Vacances
674;16/11/2021;315;;2;Hors Vacances
675;16/11/2021;873;;2;Hors Vacances
881;16/11/2021;2373;;2;Hors Vacances
890;16/11/2021;3087;;2;Hors Vacances
946;16/11/2021;985;;2;Hors Vacances
950;16/11/2021;608;;2;Hors Vacances
994;16/11/2021;819;;2;Hors Vacances
1041;16/11/2021;333;;2;Hors Vacances
668;15/11/2021;894;;1;Hors Vacances
674;15/11/2021;402;;1;Hors Vacances
675;15/11/2021;802;;1;Hors Vacances
681;15/11/2021;552;;1;Hors Vacances
747;15/11/2021;824;;1;Hors Vacances
788;15/11/2021;1894;;1;Hors Vacances
949;15/11/2021;222;;1;Hors Vacances
960;15/11/2021;54;;1;Hors Vacances
959;15/11/2021;92;;1;Hors Vacances
981;15/11/2021;96;;1;Hors Vacances
677;15/11/2021;19;;1;Hors Vacances
742;15/11/2021;1362;;1;Hors Vacances
683;15/11/2021;762;;1;Hors Vacances
743;15/11/2021;1307;;1;Hors Vacances
744;15/11/2021;647;;1;Hors Vacances
746;15/11/2021;804;;1;Hors Vacances
786;15/11/2021;2971;;1;Hors Vacances
979;15/11/2021;1384;;1;Hors Vacances
664;15/11/2021;1115;;1;Hors Vacances
666;15/11/2021;241;;1;Hors Vacances
669;15/11/2021;869;;1;Hors Vacances
673;15/11/2021;219;;1;Hors Vacances
676;15/11/2021;62;;1;Hors Vacances
727;15/11/2021;478;;1;Hors Vacances
745;15/11/2021;126;;1;Hors Vacances
944;15/11/2021;313;;1;Hors Vacances
950;15/11/2021;554;;1;Hors Vacances
994;15/11/2021;668;;1;Hors Vacances
1041;15/11/2021;263;;1;Hors Vacances
9999;15/11/2021;359;;1;Hors Vacances
665;15/11/2021;969;;1;Hors Vacances
787;15/11/2021;1915;;1;Hors Vacances
890;15/11/2021;2862;;1;Hors Vacances
943;15/11/2021;231;;1;Hors Vacances
988;15/11/2021;757;;1;Hors Vacances
880;15/11/2021;1973;;1;Hors Vacances
881;15/11/2021;2099;;1;Hors Vacances
946;15/11/2021;920;;1;Hors Vacances
947;15/11/2021;334;;1;Hors Vacances
986;15/11/2021;281;;1;Hors Vacances
997;15/11/2021;545;;1;Hors Vacances
667;15/11/2021;2826;;1;Hors Vacances
